binID	CADD
enhancers::chr10:131878200-131879000::chr10-131878383-131879000::chr10-131878383-131879000	11.657
enhancers::chr10:131965400-131967200::chr10-131965515-131965927::chr10-131965515-131965927	3.563333333
enhancers::chr10:131967600-131970000::chr10-131968421-131968573::chr10-131968421-131968573	4.568
enhancers::chr10:13215000-13216000::chr10-13215672-13215973::chr10-13215672-13215973	3.2535
enhancers::chr10:13231800-13232600::chr10-13231800-13232530::chr10-13231800-13232530	5.429
enhancers::chr10:133078800-133079400::chr10-133078800-133079138::chr10-133078800-133079138	2.442857143
enhancers::chr10:133275800-133276800::chr10-133275826-133276028::chr10-133275826-133276028	0.1355
enhancers::chr10:133275800-133276800::chr10-133276161-133276293::chr10-133276161-133276293	15.20333333
enhancers::chr10:13330000-13330600::chr10-13330037-13330353::chr10-13330037-13330353	0.5003333333
enhancers::chr10:133750400-133751600::chr10-133751375-133751600::chr10-133751375-133751600	3.853
enhancers::chr10:133758000-133764800::chr10-133759906-133760258::chr10-133759906-133760258	4.33
enhancers::chr10:133758000-133764800::chr10-133761482-133761774::chr10-133761482-133761774	4.216
enhancers::chr10:133758000-133764800::chr10-133762306-133763255::chr10-133762306-133763255	4.846666667
enhancers::chr10:133758000-133764800::chr10-133763536-133764085::chr10-133763536-133764085	2.456
enhancers::chr10:133777800-133779000::chr10-133777924-133778318::chr10-133777924-133778318	1.226
enhancers::chr10:13445600-13447000::chr10-13446307-13446578::chr10-13446307-13446578	8.096
enhancers::chr10:13445600-13447000::chr10-13446841-13447000::chr10-13446841-13447000	2.094666667
enhancers::chr10:134472800-134473600::chr10-134473192-134473339::chr10-134473192-134473339	0.462
enhancers::chr10:134559800-134562400::chr10-134560516-134560908::chr10-134560516-134560908	2.4775
enhancers::chr10:134577200-134580200::chr10-134577707-134577886::chr10-134577707-134577886	6.048
enhancers::chr10:135106400-135108000::chr10-135106762-135106962::chr10-135106762-135106962	1.984
enhancers::chr10:135106400-135108000::chr10-135107500-135108000::chr10-135107500-135108000	3.182
enhancers::chr10:135117800-135119200::chr10-135118772-135118877::chr10-135118772-135118877	5.175
enhancers::chr10:135140000-135143800::chr10-135140853-135141154::chr10-135140853-135141154	2.857
enhancers::chr10:135178200-135179600::chr10-135178263-135179228::chr10-135178263-135179228	1.9442
enhancers::chr10:135182000-135185000::chr10-135183555-135183965::chr10-135183555-135183965	1.0005
enhancers::chr10:135211400-135212000::chr10-135211493-135211773::chr10-135211493-135211773	0.3955
enhancers::chr10:13602200-13602800::chr10-13602624-13602800::chr10-13602624-13602800	2.762
enhancers::chr10:13636200-13637200::chr10-13636721-13636930::chr10-13636721-13636930	6.11
enhancers::chr10:13652000-13652800::chr10-13652643-13652800::chr10-13652643-13652800	5.059
enhancers::chr10:13668800-13671200::chr10-13671156-13671200::chr10-13671156-13671200	9.177
enhancers::chr10:14569200-14574000::chr10-14569559-14569903::chr10-14569559-14569903	2.870333333
enhancers::chr10:14606400-14611800::chr10-14611333-14611552::chr10-14611333-14611552	2.494
enhancers::chr10:14733000-14734200::chr10-14733195-14733692::chr10-14733195-14733692	3.61125
enhancers::chr10:14738000-14739000::chr10-14738000-14738258::chr10-14738000-14738258	2.83675
enhancers::chr10:14744600-14745800::chr10-14744622-14745518::chr10-14744622-14745518	1.369625
enhancers::chr10:14744600-14745800::chr10-14745688-14745800::chr10-14745688-14745800	8.7795
enhancers::chr10:14764400-14767200::chr10-14765284-14765627::chr10-14765284-14765627	5.239
enhancers::chr10:14861800-14862800::chr10-14862177-14862388::chr10-14862177-14862388	10.3
enhancers::chr10:15066000-15067000::chr10-15066787-15066931::chr10-15066787-15066931	5.0515
enhancers::chr10:15150400-15151200::chr10-15150449-15150750::chr10-15150449-15150750	8.182
enhancers::chr10:15162600-15166200::chr10-15163810-15164024::chr10-15163810-15164024	1.0555
enhancers::chr10:15178600-15179800::chr10-15179101-15179317::chr10-15179101-15179317	11.34
enhancers::chr10:15714800-15716200::chr10-15714800-15714935::chr10-15714800-15714935	5.171125
enhancers::chr10:15714800-15716200::chr10-15715837-15716200::chr10-15715837-15716200	5.453545455
enhancers::chr10:157800-159000::chr10-158205-158585::chr10-158205-158585	1.41
enhancers::chr10:15832400-15834600::chr10-15833524-15833769::chr10-15833524-15833769	5.651
enhancers::chr10:15850200-15851800::chr10-15850483-15850912::chr10-15850483-15850912	6.78875
enhancers::chr10:16682400-16683800::chr10-16682574-16682718::chr10-16682574-16682718	0.4885
enhancers::chr10:16682400-16683800::chr10-16683560-16683800::chr10-16683560-16683800	0.5955
enhancers::chr10:16695000-16696000::chr10-16695069-16695701::chr10-16695069-16695701	5.374
enhancers::chr10:16698600-16699400::chr10-16698733-16699270::chr10-16698733-16699270	9.1967
enhancers::chr10:16705000-16706000::chr10-16705269-16706000::chr10-16705269-16706000	4.3945
enhancers::chr10:16886400-16888000::chr10-16886400-16887032::chr10-16886400-16887032	2.796090909
enhancers::chr10:16886400-16888000::chr10-16887347-16887594::chr10-16887347-16887594	2.0745
enhancers::chr10:16886400-16888000::chr10-16887713-16887947::chr10-16887713-16887947	1.149
enhancers::chr10:16890000-16891400::chr10-16890000-16890112::chr10-16890000-16890112	7.20725
enhancers::chr10:16942200-16943800::chr10-16943166-16943330::chr10-16943166-16943330	1.745
enhancers::chr10:16975800-16977000::chr10-16975800-16976261::chr10-16975800-16976261	4.6855
enhancers::chr10:17085600-17086600::chr10-17086450-17086600::chr10-17086450-17086600	0.427
enhancers::chr10:17116000-17120400::chr10-17116524-17116762::chr10-17116524-17116762	4.22175
enhancers::chr10:17130200-17131800::chr10-17130504-17130754::chr10-17130504-17130754	3.7025
enhancers::chr10:17142200-17145000::chr10-17142647-17142906::chr10-17142647-17142906	6.107
enhancers::chr10:17142200-17145000::chr10-17143605-17143948::chr10-17143605-17143948	4.0914
enhancers::chr10:17151200-17151800::chr10-17151754-17151772::chr10-17151754-17151772	5.355
enhancers::chr10:17174400-17175400::chr10-17175157-17175370::chr10-17175157-17175370	1.1665
enhancers::chr10:17180200-17181800::chr10-17180340-17180983::chr10-17180340-17180983	5.8791
enhancers::chr10:17194400-17198400::chr10-17196225-17196418::chr10-17196225-17196418	4.2275
enhancers::chr10:17194400-17198400::chr10-17197937-17198187::chr10-17197937-17198187	18.58
enhancers::chr10:17286400-17287000::chr10-17286640-17286849::chr10-17286640-17286849	2.6006
enhancers::chr10:17291800-17292400::chr10-17291854-17292040::chr10-17291854-17292040	5.144666667
enhancers::chr10:17298400-17299400::chr10-17298743-17299013::chr10-17298743-17299013	18.854
enhancers::chr10:17376800-17377600::chr10-17377112-17377391::chr10-17377112-17377391	4.946
enhancers::chr10:17424000-17424800::chr10-17424000-17424039::chr10-17424000-17424039	6.347
enhancers::chr10:17536400-17537000::chr10-17536664-17536909::chr10-17536664-17536909	1.643333333
enhancers::chr10:17549400-17554200::chr10-17551176-17551551::chr10-17551176-17551551	5.509
enhancers::chr10:17549400-17554200::chr10-17553023-17553969::chr10-17553023-17553969	2.822
enhancers::chr10:17566000-17567000::chr10-17566000-17566438::chr10-17566000-17566438	2.8795
enhancers::chr10:17568200-17569000::chr10-17568200-17568554::chr10-17568200-17568554	4.165
enhancers::chr10:17568200-17569000::chr10-17568601-17568865::chr10-17568601-17568865	2.0335
enhancers::chr10:17569600-17571000::chr10-17569600-17569856::chr10-17569600-17569856	5.9845
enhancers::chr10:17569600-17571000::chr10-17570311-17570628::chr10-17570311-17570628	1.654
enhancers::chr10:17574400-17576400::chr10-17575794-17576051::chr10-17575794-17576051	2.3134
enhancers::chr10:17632800-17633400::chr10-17632944-17633400::chr10-17632944-17633400	2.8494
enhancers::chr10:18270200-18271200::chr10-18270749-18271025::chr10-18270749-18271025	2.248428571
enhancers::chr10:18582200-18583800::chr10-18582496-18582802::chr10-18582496-18582802	6.3555
enhancers::chr10:18834600-18835200::chr10-18834686-18834793::chr10-18834686-18834793	0.348
enhancers::chr10:18895000-18897200::chr10-18895249-18895519::chr10-18895249-18895519	2.673666667
enhancers::chr10:18895000-18897200::chr10-18896427-18897196::chr10-18896427-18897196	2.625307692
enhancers::chr10:18904400-18906000::chr10-18905242-18905490::chr10-18905242-18905490	5.568333333
enhancers::chr10:18906600-18908400::chr10-18907934-18908302::chr10-18907934-18908302	2.522666667
enhancers::chr10:18932000-18933400::chr10-18932931-18933164::chr10-18932931-18933164	2.637
enhancers::chr10:18988400-18990000::chr10-18988608-18988714::chr10-18988608-18988714	3.3885
enhancers::chr10:18988400-18990000::chr10-18988875-18989299::chr10-18988875-18989299	3.184357143
enhancers::chr10:18988400-18990000::chr10-18989383-18989688::chr10-18989383-18989688	11.512
enhancers::chr10:19488800-19489600::chr10-19489262-19489473::chr10-19489262-19489473	3.830428571
enhancers::chr10:19972200-19973000::chr10-19972378-19972580::chr10-19972378-19972580	1.863571429
enhancers::chr10:19972200-19973000::chr10-19972948-19973000::chr10-19972948-19973000	3.448
enhancers::chr10:20002800-20003800::chr10-20002813-20003056::chr10-20002813-20003056	4.007285714
enhancers::chr10:20007800-20009000::chr10-20008210-20008724::chr10-20008210-20008724	12.47
enhancers::chr10:20017000-20020000::chr10-20017321-20017759::chr10-20017321-20017759	5.313333333
enhancers::chr10:20017000-20020000::chr10-20019034-20019502::chr10-20019034-20019502	2.495
enhancers::chr10:20017000-20020000::chr10-20019716-20020000::chr10-20019716-20020000	4.983727273
enhancers::chr10:20394200-20395600::chr10-20394889-20395295::chr10-20394889-20395295	2.2364
enhancers::chr10:20537200-20537800::chr10-20537200-20537583::chr10-20537200-20537583	3.249888889
enhancers::chr10:21472000-21474400::chr10-21473180-21473539::chr10-21473180-21473539	8.0725
enhancers::chr10:21472000-21474400::chr10-21473813-21474375::chr10-21473813-21474375	5.22525
enhancers::chr10:21703600-21704200::chr10-21703927-21704096::chr10-21703927-21704096	0.188
enhancers::chr10:21768600-21769200::chr10-21768600-21769005::chr10-21768600-21769005	8.03325
enhancers::chr10:22248800-22249600::chr10-22249361-22249439::chr10-22249361-22249439	3.056
enhancers::chr10:22258200-22258800::chr10-22258349-22258539::chr10-22258349-22258539	0.223
enhancers::chr10:22258200-22258800::chr10-22258586-22258800::chr10-22258586-22258800	1.092
enhancers::chr10:22317800-22319000::chr10-22318350-22318778::chr10-22318350-22318778	4.5065
enhancers::chr10:22447000-22448000::chr10-22447462-22447655::chr10-22447462-22447655	5.220666667
enhancers::chr10:22859200-22860400::chr10-22859664-22860121::chr10-22859664-22860121	1.0585
enhancers::chr10:23026800-23028200::chr10-23027560-23027783::chr10-23027560-23027783	3.593
enhancers::chr10:23068800-23070000::chr10-23069114-23069295::chr10-23069114-23069295	6.996666667
enhancers::chr10:23068800-23070000::chr10-23069451-23069873::chr10-23069451-23069873	1.802333333
enhancers::chr10:23105600-23107800::chr10-23105858-23106251::chr10-23105858-23106251	2.662666667
enhancers::chr10:23111800-23114400::chr10-23112015-23112437::chr10-23112015-23112437	5.841428571
enhancers::chr10:23120400-23123600::chr10-23120608-23120851::chr10-23120608-23120851	3.101857143
enhancers::chr10:23120400-23123600::chr10-23121058-23121374::chr10-23121058-23121374	2.681
enhancers::chr10:23120400-23123600::chr10-23121591-23122089::chr10-23121591-23122089	2.3214
enhancers::chr10:23120400-23123600::chr10-23122267-23123600::chr10-23122267-23123600	6.6052
enhancers::chr10:23202200-23202800::chr10-23202475-23202655::chr10-23202475-23202655	2.093666667
enhancers::chr10:23247000-23247600::chr10-23247328-23247538::chr10-23247328-23247538	1.8635
enhancers::chr10:23405200-23406000::chr10-23405415-23406000::chr10-23405415-23406000	1.5845
enhancers::chr10:23643200-23643800::chr10-23643736-23643800::chr10-23643736-23643800	6.818
enhancers::chr10:23651200-23652000::chr10-23651815-23652000::chr10-23651815-23652000	1.501666667
enhancers::chr10:23653000-23655000::chr10-23653344-23653695::chr10-23653344-23653695	1.470666667
enhancers::chr10:23653000-23655000::chr10-23654446-23654680::chr10-23654446-23654680	10.17233333
enhancers::chr10:23655600-23660600::chr10-23659095-23659431::chr10-23659095-23659431	5.527666667
enhancers::chr10:23655600-23660600::chr10-23660120-23660360::chr10-23660120-23660360	8.081
enhancers::chr10:23664400-23665800::chr10-23664436-23664639::chr10-23664436-23664639	4.9682
enhancers::chr10:23664400-23665800::chr10-23665002-23665676::chr10-23665002-23665676	2.222
enhancers::chr10:23672400-23673400::chr10-23673302-23673400::chr10-23673302-23673400	1.686
enhancers::chr10:23701000-23702200::chr10-23702069-23702200::chr10-23702069-23702200	3.3045
enhancers::chr10:23710200-23712000::chr10-23710845-23711423::chr10-23710845-23711423	3.1825
enhancers::chr10:23710200-23712000::chr10-23711598-23711993::chr10-23711598-23711993	1.703166667
enhancers::chr10:23803000-23803800::chr10-23803292-23803735::chr10-23803292-23803735	6.0608
enhancers::chr10:23845600-23846600::chr10-23846033-23846255::chr10-23846033-23846255	11.83
enhancers::chr10:241000-242200::chr10-241000-241128::chr10-241000-241128	1.3585
enhancers::chr10:24269000-24269600::chr10-24269067-24269395::chr10-24269067-24269395	1.525714286
enhancers::chr10:24270600-24271400::chr10-24270600-24270772::chr10-24270600-24270772	7.725
enhancers::chr10:24283600-24284200::chr10-24283600-24283696::chr10-24283600-24283696	13.11
enhancers::chr10:24613400-24614600::chr10-24613613-24614018::chr10-24613613-24614018	8.5475
enhancers::chr10:25026000-25026600::chr10-25026000-25026357::chr10-25026000-25026357	7.134
enhancers::chr10:25048200-25049000::chr10-25048665-25048914::chr10-25048665-25048914	9.042
enhancers::chr10:25072400-25074400::chr10-25073055-25073319::chr10-25073055-25073319	9.9492
enhancers::chr10:25072400-25074400::chr10-25073888-25074173::chr10-25073888-25074173	2.798333333
enhancers::chr10:25079400-25081400::chr10-25079451-25080044::chr10-25079451-25080044	13.14277778
enhancers::chr10:25079400-25081400::chr10-25080214-25080322::chr10-25080214-25080322	12.83
enhancers::chr10:25082400-25083200::chr10-25082687-25083200::chr10-25082687-25083200	9.572285714
enhancers::chr10:25227200-25227800::chr10-25227617-25227741::chr10-25227617-25227741	1.6915
enhancers::chr10:25251400-25253000::chr10-25252613-25252969::chr10-25252613-25252969	3.438666667
enhancers::chr10:25258400-25259400::chr10-25258479-25259297::chr10-25258479-25259297	8.083888889
enhancers::chr10:25325400-25326000::chr10-25325403-25325650::chr10-25325403-25325650	3.412
enhancers::chr10:25498400-25499400::chr10-25498594-25498830::chr10-25498594-25498830	5.912833333
enhancers::chr10:25498400-25499400::chr10-25499285-25499400::chr10-25499285-25499400	3.076
enhancers::chr10:26046600-26047600::chr10-26047009-26047159::chr10-26047009-26047159	9.777
enhancers::chr10:26332800-26334200::chr10-26333156-26333403::chr10-26333156-26333403	4.98125
enhancers::chr10:26620600-26621200::chr10-26620600-26620661::chr10-26620600-26620661	6.264
